url,titre,auteurrices,langue,resume,thematique,type,mots_cles,conference
https://rr2023.sciencesconf.org/460429,La modélisation individu-centrée sur R avec le package NetLogoR,"Sarah Bauduin, Eliot Mcintire, Alex Chubaty",français,"NetLogoR est un package permettant de créer et d'exécuter des modèles individu-centré (IBMs – Individual Based Models) sur R. Les IBMs sont des modèles de simulation où les règles de décisions sont définies au niveau de l'individu et les résultats émergent et sont analysés au niveau de la population. NetLogoR suit le même cadre que le logiciel NetLogo (Wilensky 1999) mais n'est pas une fonction d'appel pour utiliser ce logiciel. NetLogoR est une traduction en langage R de la structure et des fonctions de NetLogo. Les utilisateurs de ce package bénéficient du cadre facile de compréhension défini par NetLogo couplé à la polyvalence, la puissance et les nombreuses ressources du langage R pour créer des modèles individu-centrée pouvant aussi être spatialement explicite.",Lightning III,Présentation courte,"Modélisation individu, centrée, Modélisation agent, centrée, NetLogoR, NetLogo, Package R",rr2023
https://rr2023.sciencesconf.org/466443,Combien d'animaux dans mon essai ?,Terence Dechaux,français,"Combien d'animaux je dois mettre dans mon expérimentation ? Voilà une question récurrente que se pose tout expérimentateur. Dans la réponse que leur apportent les statisticiens, il n'y a aucune magie, même si la légende voudrait que leur réponse à tous soit 42. Le calcul d'effectifs répond à des règles très précises où il est nécessaire que l'expérimentateur fournisse des éléments permettant de procéder au calcul. L'application CalculEffectifs a été créée pour répondre à ce besoin. Cette application a été développée avec le package Shiny et peut être utilisée par tout expérimentateur souhaitant dimensionner son essai. L'objectif est de pouvoir garantir une puissance statistique suffisante permettant de détecter des écarts significatifs, tout en optimisant le nombre d'animaux nécessaires. Les contraintes liées à l'élevage comme la mise en lot, les blocs ou les cases sont aussi intégrés pour un calcul optimal. L'application se révèle être un outil indispensable à la préparation d'une expérimentation.",Lightning III,Présentation courte,Statistique – Expérimentation – Echantillon – Tests statistiques – R – Shiny,rr2023
https://rr2023.sciencesconf.org/460269,{happign} : une porte ouverte sur les données IGN,Paul Carteron,français,"Depuis le 1er janvier 2021, l'IGN a ouvert en libre accès ses données sur diverses thématiques : environnementales, topographiques, administrative, ... L'IGN propose différents moyens pour les obtenir. Les données étant majoritairement géospatialisées c'est la technologie des flux WMS et WFS qui est privilégiée mais il existe également des API ou plus classiquement des téléchargements directs type .zip. Le package happign propose une interface unique permettant d'explorer et d'accéder à l'ensemble des données fournies par ces services. Il est possible au sein du même environnement de télécharger et de manipuler la donnée ce qui simplifie les chaines de traitement ; condition nécessaire aux sciences reproductibles. happign répond également aux besoins de transparence des données publiques avec une utilisation simplifiée rendant accessible l'exploration des multiples possibilités offertes par les équipes de l'IGN. Le besoin en données uniformisées, faciles d'accès et largement partagées est grandissant. L'IGN y travaille activement. happign est une pierre à cet ambitieux édifice permettant de démocratiser le fruit de leurs efforts pour les utilisateurs de R.",Lightning III,Présentation courte,"Package, Data, Géospatiale",rr2023
https://rr2023.sciencesconf.org/468153,survivalGPU : Analyses de survie sur cartes graphiques,"Alexis Van Straaten, Jean Feydy, Anne-Sophie Jannot",français,"Une partie de notre travail consiste à réaliser des analyses de survie à partir de bases de données médicales nationales. L'importante volumétrie ne nous permettait pas de réaliser ces analyses en routine. L'objectif était donc de réduire ces temps de calcul en basculant les calculs sur des cartes graphiques (GPU). Pour se faire, nous avons profiler le package survival, servant à réaliser les analyses de survie, pour réécrire notre solveur de Cox, et implémenter un modèle de Cox avec support GPU. Cela nous a conduit à créer un package afin de mettre à disposition de la communauté la possibilité de réaliser des analyses de survie en utilisant les ressources des cartes graphiques. Avec le package survival, le temps d'exécution pour 1000 bootstraps d'un modèle temps dépendant de Cox est de 5 minutes, pour analyser un jeu de données test composé d'environ 77 000 observations (500 individus avec au maximum 365 observations). Avec survivalGPU, le temps d'exécution est de 1.5 secondes. L'autre atout de survivalGPU est qu'il permet de traiter de large bases de données (plusieurs millions d'individus) contrairement aux packages existants sur CPU. Nous avons ensuite mis en place un second modèle pour la détection de signaux dans le cadre de projets sur de la pharmacovigilance, également avec support GPU. survivalGPU est actuellement disponible sur github, et sera soumis très prochainement au CRAN.",Lightning III,Présentation courte,"Package, analyses de survie, épidémiologie, biostatistique",rr2023
https://rr2023.sciencesconf.org/463372,ggiraph et shiny,David Gohel,français,"La sortie graphique offerte par le package ‘ggiraph' est un graphique web dynamique et interactif produit à partir d'un graphique ‘ggplot'. Ces sorties graphiques sont produites par le moteur graphique de R ce qui permet la production d'un graphique interactif identique à ce que produit R en version statique. Il permet tout d'abord d'animer les graphiques, c'est-à-dire d'afficher des tooltips et de présenter des animations déclenchées par le passage du curseur sur les éléments du graphique. Il permet aussi, à l'intérieur d'applications ‘shiny', de travailler avec les interactions de l'utilisateur qui sont rendues disponibles sous forme de valeurs réactives. Nous présenterons d'abord le fonctionnement général. Nous détaillerons ensuite comment ajouter de l'interactivité à un graphique ‘ggiraph' et comment en bénéficier simplement dans une application ‘shiny'.",Dataviz,Présentation longue,"ggplot2, reactive, interactive",rr2023
https://rr2023.sciencesconf.org/466643,Visualisations interactives de données au service de la prise de décision sur les études cliniques de phase précoce en oncologie,Charlotte Cheinin,français,"Dans un contexte de (r)évolution des études cliniques initiée ces dernières années (ex. modifications du cadre réglementaire, déploiement progressif de standards de structure de données internationaux SDTMs/ADaMs, designs d'études multi cohortes, analyses statistiques plus innovantes et médecine plus personnalisée), les équipes de Biostatistics & Programming (B&P) en oncologie de Sanofi ont créés Interactive DEcision Output (IDEO). IDEO est une application RShiny ayant pour objectif d'accélérer les prises de décisions grâce à des visualisations interactives de qualité fondées sur la collecte de données tout au long de la conduite d'études cliniques. A ce jour, IDEO est déployée sur une vingtaine d'études cliniques de phase précoce en oncologie du portefeuille Sanofi, environ 150 utilisateurs participants au process de décision ont accès à leur(s) étude(s) respective(s), et l'application propose plus de 150 visualisations (ex. efficacité, tolérance et événements indésirables, biomarqueurs) qui sont mises à jour en temps quasi réel.",Dataviz,Présentation longue,RShiny – visualisation de données – statistique – étude clinique – multi cohortes – oncologie – prise de décision – GxP,rr2023
https://rr2023.sciencesconf.org/467530,Utiliser R et Python pour le traitement de données : exploration des avantages de Python en matière de visualisation,Mickaël Carlos,français,"Les données jouent un rôle central dans de nombreux domaines et leur traitement est unetâche cruciale pour les scientifiques, les chercheurs et les analystes de données. Le langage R estlargement utilisé pour l'analyse de données en raison de ses capacités statistiques avancées et deses nombreuses bibliothèques dédiées à l'analyse de données. Alors que ggplot2 est, de loin, labibliothèque de visualisation la plus populaire en R, en comparaison Python offre une large gammede bibliothèques de visualisation telles que Matplotlib, Seaborn ou Plotly et bien d'autres quipropose une multitude de types de représentation.Dans cette présentation, nous explorerons un exemple d'utilisation de R et Python pour le trai-tement de données. Par la suite nous explorerons les bibliothèques de visualisation de Python pourcréer des visualisations interactives et dynamiques. Pour ce faire, nous utiliserons un environnementde développement intégré tel que Jupyter Notebook, qui permet d'exécuter du code R et Pythondans un même document.Nous aborderons également la production d'interface par l'utilisation de bibliothèques spécia-lisées telle que Streamlit qui permet de produire des applications web complètes. Cela peut êtreparticulièrement utile pour naviguer dans les données et en personnaliser le traitement, l'analyseet la présentation.Cette conférence s'adresse à toute personne intéressée par l'analyse de données et la visualisa-tion et qui souhaite explorer certains aspects de l'utilisation de Python pour le traitement et lavisualisation de données",Dataviz,Présentation longue,Data science – Python – R – Data Science – Dataviz – Interactivité,rr2023
https://rr2023.sciencesconf.org/467688,Rzine : pour la diffusion et le partage de ressources sur la pratique de R en SHS,Hugues Pecout,français,"Rzine est un projet exploratoire et collaboratif initié en 2018 au sein de la fédération de recherche du Collègue International des Sciences Territoriales (CIST). Au démarrage, ce projet se résume à un collectif d'utilisateur·rices aspirant à produire de la documentation sur R. Mais l'activité déjà bouillonnante de la communauté R francophone ainsi que la riche production qui en découle ont amené le collectif vers des objectifs plus ambitieux. Ainsi, l'équipe Rzine s'est peu à peu renforcée, diversifiée et le projet s'articule aujourd'hui autour de deux axes de travail.D'une part, le développement et l'administration du site rzine.fr a pour finalité de valoriser l'existant et de dessiner les contours de la communauté R selon divers moyens : le référencement de ressources gratuites pour l'utilisation de ce langage, la mise en avant de projets francophones qui favorisent la pratique de R et la diffusion d'informations générales par l'alimentation d'une rubrique d'actualités. Le second axe de travail est la création d'une collection de publications sous la forme de notebooks. Cette revue expérimentale offre à tou·tes un espace de publication innovant pour la valorisation et le partage de méthodes reproductibles de traitement de données dans le champ des sciences humaines, sociales et territoriales. Cette initiative a également pour objectif sous-jacent d'inciter aux bonnes pratiques en matière de partage et de reproductibilité du code produit, notamment par la pratique de la programmation lettrée, du notebook et l'utilisation des plateformes de gestion de versions.L'articulation de ces deux axes de travail permet au projet Rzine de participer à la diffusion de la pratique de R et à la montée en compétence collective dans le champ des recherches en SHS.",Education/enseignement II,Présentation longue,"ressources, collection, notebook, Git, SHS",rr2023
https://rr2023.sciencesconf.org/468076,"Application {shiny} de correction de projets individuels utilisant R, RStudio, GitHub","Guyliann Engels, Philippe Grosjean",français,"Dans le cadre du cours de sciences des données biologiques à l'Université de Mons en Belgique, les étudiants réalisent des projets avec R et RStudio. Les projets sont rédigés en R Markdown et versionnés sur GitHub (organisation BioDataScience-Course) et générés via GitHub Classroom.  La correction des travaux est réalisée sur base de grilles critériées. Cette correction prend beaucoup de temps et nécessite une attention particulière pour obtenir une notation équitable d'un étudiant à l'autre, et si des commentaires constructifs sont ajoutés dans la grille. Nous introduisons une nouvelle application web {shiny} permettant de corriger critère après critère tous les travaux en série. La partie concernée de chaque travail, identifié par un titre ou un label de chunk, est extraite des documents. Ces extraits sont regroupés et triés automatiquement avec un algorithme de calcul de similarité de texte du package {stringdist}. Ainsi, il est plus facile de noter de manière équivalente des réponses similaires. Cette manière de travailler diminue également le temps nécessaire à la correction. Des liens cliquables permettent d'accéder rapidement aux travaux complets, et au contexte éventuel (jeu de données, documents annexes, . . . ), améliorant ainsi encore la vitesse de correction et le confort d'utilisation dans le remplissage des grilles critériées.",Education/enseignement II,Présentation longue,"Science des données biologiques, Application shiny, Pédagogie, Correction, Projet RStudio, GitHub, R Markdown",rr2023
https://rr2023.sciencesconf.org/468117,fRench : R en français,Philippe Grosjean,français,"Depuis sa version 2, R offre la possibilité de traduire les messages (avis, erreurs) de R et de packages R, de l'UI RGui et de l'installeur de R sous Windows dans différentes langues. Le français () est supporté depuis la version R 2.1.1 (voir ). C'est aussi la langue traduite de manière la plus complète à ce jour, hors manuels. Récemment, RStudio propose aussi (en expérimental) une traduction en français qui nécessite encore quelques finalisations. À la suite de cet exposé, vous saurez tout sur la traduction de R en français, l'auteur étant traducteur principal depuis le début. Nous discuterons le pour (utile pour les non-anglophones) et le contre (ne facilite pas les questions vers une communauté qui a largement adopté l'anglais). Des pistes pour la traduction des jeux de données, des graphiques et des tableaux seront aussi discutées.",Education/enseignement II,Présentation longue,"R, Traduction, Français, Public francophone, RStudio, data.io, chart",rr2023
https://rr2023.sciencesconf.org/465363,Et si {shiny} n'existait pas. . . ?,Cervan Girard,français,"... Dis moi comment je coderais ? Imaginez un instant que nous soyons en 2012 et que Joe Cheng, finalement, ne rêve pas {shiny} mais plutôt de partir en voyage au Pérou ! ... il aurait peut être fait un beau voyage mais nous, qu'aurions nous fait ? Nous sommes en 2012, nos besoins en matière de communication sont bien présents, nous devons donc trouver une solution pour communiquer nos résultats au monde entier en dehors de notre terminal ou de notre notepad ! La première partie de la présentation décrit une trajectoire alternative : et si le frère d'express.js en R était devenu roi ? Et si pour communiquer sur les résultats, via des applications web, on utilisait plutôt R et {ambiorix} ? Autrement dit, et si on utilisait des méthodes basées plutôt sur les requêtes HTTP ? Alors que {shiny} est exclusivement basé sur la technologie websocket. Et maintenant, où en sommes nous ? De retour dans le présent, comment fait on dans le monde du web ? Streamlit ? Shiny pour Python ? Durant la présentation, nous ferons un point sur les avantages et les inconvénients des différentes méthodes : - des apps plus proches de ce qui est fait dans le monde du web,- une courbe d'apprentissage plus importante mais un monde du web moins obscur,- la possibilité de masquer beaucoup des problématiques du web grâce à Shiny, et c'est cool ! Et demain ? Avec Wasm et WebR, quelle place peut on imaginer pour {shiny} ?1 partout, balle au centre!",Shiny/plumber II,Présentation longue,"ingénierie, shiny, application web, back to the future",rr2023
https://rr2023.sciencesconf.org/466091,Construiriez-vous votre cuisine sans en avoir fait des plans ?,Arthur Bréant,français,"   Qui ne s'est pas déjà lancé dans le développement d'une application Shiny sans en avoir fait une maquette au préalable ? Et pourtant, le “freestyle” qui devait nous faire gagner du temps s'avère souvent être bien coûteux en essais-erreurs durant le développement. . .   Pourtant, ça ne vous viendrait jamais à l'idée de faire la même chose pour d'autres conceptions ! Imaginons que vous vouliez construire une cuisine. Vous avez tous les outils nécessaires et des matériaux de haute qualité, mais pas de plans. Est-ce que vous commenceriez à travailler immédiatement, au risque de vous retrouver avec une cuisine mal conçue et donc inutilisable ? Et bien c'est exactement ce qui se produit lorsque vous développez une application Shiny sans faire de maquette.    Je vous vois déjà me dire : “Oui, mais une maquette ça prend beaucoup trop de temps par rapport à son apport dans le développement”.   Rappelez vous qu'une maquette doit simplement vous permettre de visualiser les différents éléments de l'interface utilisateur, les graphiques, les tableaux et les différentes fonctionnalités. Et grâce à des outils comme Figma, c'est rapide et pas besoin de sortir d'école d'architecture. Vous pourrez ainsi facilement expérimenter différentes dispositions et configurations pour trouver la meilleure solution et identifier les problèmes potentiels avant de commencer le développement.   Visez juste dans votre développement et économisez temps et argent, tout ça grâce à un bon départ : avec une maquette.   Mais qu'est-ce qu'une bonne maquette ? Quelles en sont les étapes de conception ? Quels outils utiliser ? Comment impliquer les parties prenantes ? On vous montre ça au travers d'un exemple concret : la conception d'une application open-source appelée {signature}.     ",Shiny/plumber II,Présentation longue,"Shiny, Méthode d'optimisation, Maquette, Figma",rr2023
https://rr2023.sciencesconf.org/467846,{mariobox}: des APIs {plumber} à toute épreuve,Antoine Languillaume,français,"  Le package {plumber} apporte beaucoup de valeur à l'écosystème R. Ce package rend très facile le développement d'API REST depuis R. Décorez simplement vos fonctions de commentaires appropriés et rendez ainsi accessible l'environnement R à n'importe quel service via une simple requête HTTP ! Chez ThinkR nous avons eu l'occasion de faire nos armes sur des projets {plumber} d'ampleur qui sont maintenant déployés en production pour des centaines d'utilisateurs. Le fruit de notre expérience est maintenant condensé dans un package: {mariobox}. {mariobox} est en quelque sorte le cousin de {golem}. Il poursuit le même but, celui d'automatiser et de faciliter la création et la mise en production d'API REST comme {golem} le fait pour Shiny. Dans ce talk vous connaîtrez l'histoire de la genèse de {mariobox}. Comment nous l'avons utilisé pour développer des applications devant s'intégrer comme services dans le système informatique d'une grande banque. Mais aussi comment {mariobox} étend {plumber} en découplant plus proprement la logique REST de la logique métier. Nous finirons enfin par exposer la future ""roadmap"" d'un package qui, nous l'espérons apportera autant à la communauté qu'a pu le faire son cousin {golem}.  ",Shiny/plumber II,Présentation longue,"Ingénérie logicielle, API REST, framework, {plumber}",rr2023
https://rr2023.sciencesconf.org/467705,{tabnet} : Un package de deep-learning pour données tabulaires entièrement intégré à tidymodels,Christophe Regouby,français,"{tabnet} est un package d'apprentissage profond sur les données tabulaires d'après Tabnet. Il est entièrement basé sur {torch} et donc sans installation de python et s'intègre dans la suite {tidymodels}. Je démontrerai l'usage du package sur un jeu de donnée d'exemple, étape par étape, depuis la gestion des valeurs manquantes, le pré-entraînement non supervisé puis l'entraînement fin sur la tâche cible, et l'interprétation du modèle. Je vous détaillerai les évolutions en cours du package et vous ferai un retour d'expérience sur le développement à cheval entre deux univers de packages {mlverse} pour le deep-learning et {tidymodels} pour la création de modèles sans faille, et je vous donnerai l'envie de contribuer à la conversion de modèles de deep-learning en R avec {torch}.",Stats/ML/IA,Présentation longue,"Deep, learning, Données tabulaires, torch, IA, Package",rr2023
https://rr2023.sciencesconf.org/468060,fdacluster: Clustering for Functional Data,"Aymeric Stamm, Lise Bellanger, Laura Maria Sangalli, Piercesare Secchi, Simone Vantini",anglais,The fdacluster package provides implementations of the popular ,Stats/ML/IA,Présentation longue,"functional data, amplitude & phase variability, hierarchical clustering, R package.",rr2023
https://rr2023.sciencesconf.org/464435,Manipuler les moyennes mobiles avec R et JDemetra+,Alain Quartier-La-Tente,français,"   Les moyennes mobiles, ou les filtres linéaires, sont omniprésents dans l'analyse des séries temporelles : méthodes de lissage, désaisonnalisation, modélisation ARIMA, régression locale, etc. Ces objets sont toutefois difficilement manipulables sous R et aucune fonction ne permet d'étudier facilement leurs propriétés statistiques. Le package rjd3filters répond à ce besoin en permettant de facilement créer, combiner et appliquer les moyennes mobiles, ce qui facilite notamment l'enseignement des méthodes s'appuyant sur ces objets. Ce package s'inscrit dans le cadre du développement d'une dizaine de nouveaux packages, autour du logiciel JDemetra+, pour le traitement des séries temporelles qui seront présentés de manière succincte : manipulation de séries temporelles, modèles RegARIMA, désaisonnalisation, modèles espace-état, benchmarking.   ",Stats/ML/IA,Présentation longue,"Statistique, séries temporelles, moyennes mobiles, package",rr2023
https://rr2023.sciencesconf.org/461511,L'écosystème spatial de R,Timothée Giraud,français,"Si R permet depuis longtemps de traiter les données spatiales, plusieurs packages assez récents (sf, terra, stars...) ont renouvelé le socle permettant la mise en œuvre de ces traitements. La plupart des développements actuels s'appuient sur ce socle et forment un écosystème robuste qui offre aux utilisateurs la plupart des fonctionnalités autrefois réservées aux Systèmes d'Information Géographique.Lors de cet exposé nous montrerons un panorama de l'écosystème spatial de R. Nous illustrerons ce panorama à travers une série d'exemples mobilisant des données de natures différentes (données vectorielles et données matricielles ou raster) issues de la base de données géographiques libre OpenStreetMap. Nous aborderons notamment l'acquisition, la manipulation et la cartographie de données géographiques, les opérations classiques de géotraitement ainsi que des traitements plus poussés d'analyse spatiale.",Keynote IV,Keynote,"cartographie, analyse spatiale, SIG",rr2023
https://rr2023.sciencesconf.org/464300,"Pastels, paillettes et packages pour accompagner la recherche avec R",Lise Vaudor,français,"Je travaille depuis 12 ans en tant qu'ingénieure en appui à la recherche dans un laboratoire de géographie. Pour accompagner mes collègues chercheurs, enseignants, étudiants dans leurs recherches et les aider dans leurs analyses de données avec R, j'ai recours à divers outils. Le premier et celui qui profite au plus large nombre consiste à créer et proposer des supports pédagogiques (les pastels) : blog, tutoriels en ligne, illustrations, et une offre de formation interne régulière pour les membres de mon laboratoire. Dans certains cas particuliers, quand le niveau de technicité requis par une analyse est trop élevé ou que le besoin d'explorer les données de manière conviviale est fort, je préfère proposer des outils plus « clés en main » comme des applis shiny (les paillettes).  Enfin, dans d'autres cas, mon interlocuteur est un utilisateur de R plus confirmé avec un besoin spécifique et j'analyse ce besoin avec lui pour développer un certain nombre de fonctions dédiées (les packages). J'expliquerai en quoi consiste mon métier au quotidien, en présentant mon parcours personnel et en l'émaillant d'exemples de collaborations.",Keynote V,Keynote,"recherche, pédagogie, illustrations, shiny, package",rr2023
https://rr2023.sciencesconf.org/459469,Lissage spatial avec le package btb,"Kim Antunez, Julien Pramil",français,"Le lissage spatial est une méthode essentielle pour analyser l'organisation spatiale de données disponibles à un niveau géographique fin. Le package btb (« beyond the border »), développé en 2018 par des agents de l'Institut national de la statistique et des études économiques français (Insee), met en œuvre une méthode de lissage spatial par estimation par noyau quadratique à partir de données carroyées. Dans cette présentation, nous présenterons les principales fonctionnalités de btb sur un exemple concret d'application : le prix des logements vendus à Paris en 2021.",Geospatial II,Présentation longue,"Statistique spatiale, Carroyage, Lissage spatial, Statistiques urbaines, Datavisualisation",rr2023
https://rr2023.sciencesconf.org/467809,Quelle géostatistique pour des DPE à la localisation incertaine ?,"Marc Grossouvre, Didier Rullière, Jonathan Villot",français,"Planifier la transition énergétique requiert des décideurs une connaissance approfondie de leur territoire. Ce dernier est étudié à travers des données collectées de sources multiples, à diverses échelles et sous des contraintes de confidentialité. Ces données renseignent des objets, tels que les bâtiments. Ainsi, étudier la performance énergétique des bâtiments demande d'apprendre des Diagnostic de Performance Énergétique (DPE) réalisés, lesquels sont publiés avec un géolocalisation à adresse postale dont la position est incertaine. Ce travail montre que l'apprentissage des DPE observés pour prédire les DPE manquants peut être envisagé comme un problème d'interpolation spatiale. Il propose une manière de traiter le DPE en tant qu'information géolocalisée et de prédire sa valeur à l'échelle du bâtiment. La méthodologie du krigeage est appliquée à des champs aléatoires observés à des emplacements aléatoires pour trouver le meilleur prédicteur linéaire non biaisé (BLUP). Ce nouveau modèle, appelé krigeage de mixtures, estime une moyenne et une variance du DPE pour un bâtiment non observé. Ces estimations fournissent aux décideurs une valeur attendue du DPE ainsi qu'une incertitude sur la prédiction. Le cas spécifique d'une ville française est pris comme exemple. Des applications sur des données simulées sont aussi présentées, suggérant que le krigeage de mixtures puisse être utilisé plus largement pour contrôler la propagation d'incertitude. L'ensemble du travail depuis la collecte des données jusqu'à la production cartographique en passant par la modélisation et l'optimisation a été codé en R.",Geospatial II,Présentation longue,"Géostatistique, climat, rénovation, multi, échelle, MAUP",rr2023
https://rr2023.sciencesconf.org/447430,"Modèle hiérarchique de processus gaussien des plus proches voisins non stationnaire, multivarié, et non séparable, pour la modélisation des polluants atmosphériques",Sébastien Coube,anglais,"Décrire et de prédire l'exposition cumulative aux contaminants atmosphériques malfaisants tels que les oxydes d'azote, l'ozone ou les particules fines est un enjeu sanitaire et social.  Cette présentation propose une structure de modèle bayésien hiérarchique spatio-temporel combinant la nonséparabilité, la multivariabilité, et la nonstationarité. La nonséparabilité permet une description plus fidèle de la répartition des polluants. La multivariabilité permet une interprétation des interactions entre polluants, et augmente la puissance du modèle en ``empruntant de la force'' non seulement entre voisins spatio-temporels mais aussi entre variables. Enfin, la nonstationarité permet de lier des variables naturelles telles que les saisons ou anthropiques telles les limitations de vitesse à des changements de comportements des observations, tels que les pics de pollution. Un modèle avec plusieurs variables d'intérêt ainsi qu'une dimension temporelle est un défi computationnel. Une approximation de Vecchia adaptée au ``cahier des charges"" de nonséparabilité, multivariabilité et nonstationarité est proposée, afin de rendre les calculs faisables pour un grand nombre d'observations. Des algorithmes de Monte-Carlo spécialement adaptés aux modèles spatiaux et aux données de grande taille sont présentés.  La méthode présentée est utilisée sur le territoire de la Communauté Autonome Espagnole d'Euskadi.",Geospatial II,Présentation longue,"Statistique bayésienne, Statistique spatiale : Markov chain Monte, Carlo, Pollution, Processus gaussien des plus proches voisins, Approximation de Vecchia, Nonstationarité, Nonséparabilité, Multivariabilité",rr2023
https://rr2023.sciencesconf.org/447197,"La reproductibilité avec R, ou pourquoi celle-ci est située sur un continuum",Bruno André Rodrigues Coelho,français,"La reproductibilité en science est cruciale, mais elle est assez difficile à mettre en place. Il existe pourtant une multitude d'outils et de paquets pour R qui permettent de rendre un projet reproductible. Dans ma présentation, je vais lister ces outils et fournir des scripts simples, mais fonctionnels, qui vous permettront de commencer rapidement. Je vais aussi expliquer ce qu'il se passe quand l'un d'entre eux, MRAN, cessera d'exister en Juillet 2023. La reproductibilité, ce n'est pas seulement utiliser les bons outils, mais c'est aussi de la gestion des risques. Je vais donc aussi discuter d'un risque majeur qui arrivera je pense bientôt et qui risque d'impacter beaucoup de projets et comment s'en prémunir.",Workflow,Présentation longue,"reproductibilité, gestion des risques",rr2023
https://rr2023.sciencesconf.org/464283,"Faire un package R documenté, testé, versionné et intégré en quelques minutes ? Challenge accepted !",Florence Mounier,français,"L'idée reçue que faire des packages c'est long et compliqué a la vie dure. On se dit que ce n'est pas pour nous, que c'est se compliquer la vie si on n'a que peu de fonctions et que l'on ne veut pas les partager. Un package ne sert pas qu'à diffuser des fonctions, il peut aussi contenir des jeux de données, servir de template de travail au quotidien pour vos analyses et vos graphiques. Il évite souvent bien des erreurs et pertes de temps, même en travaillant seul·e. Et aujourd'hui, grâce à {fusen} et les IDE comme RStudio, plus besoin d'être un ninja pour faire un package documenté, testé et intégré sur une plateforme git. Ainsi, tout le monde peut bénéficier des avantages qui vont avec cette méthode de travail : avoir un travail fiable mais également facile à reproduire, reprendre et modifier, que ce soit par son futur soi-même ou par quelqu'un d'autre. On se propose ici de vous démontrer que faire un package est accessible et rapide en créant avec vous un package documenté, contenant une vignette, un jeu de données et une fonction avec des tests unitaires. Et ""badge sur le package"", tout cela sera partagé et versionné sur GitHub.",Workflow,Présentation longue,"Package, workflow, {fusen}, RStudio, GitHub",rr2023
https://rr2023.sciencesconf.org/464573,"{lozen}, le thermomix de vos projets de développement R",Yohann Mansiaux,français,"Vos projets de développement se ressemblent un peu tous sur Github et Gitlab ? Vous rêvez d'un outil out-of-box pour les initier ? Ou au contraire, peut-être voulez-vous homogénéiser leur fonctionnement pour vous simplifier le quotidien ? Que vous soyez apprenti développeur ou top-chef du code, avec {lozen} tout est présent pour viser un projet 3 étoiles. La recette de cuisine d'un projet aux petits oignons avec {lozen} c'est : Sortez de votre placard un projet déjà existant sur gitlab ou github ou soyons fous, inventez-en un nouveau Ajoutez si besoin les ingrédients de base d'un package R, d'une application shiny ou d'un livre bookdown Incorporez avec délicatesse tout ce qu'il faut pour une gestion efficace du code et de son devenir : templates de commit, outils d'aide à la mise en place du CI/CD N'oubliez pas l'assaisonnement indispensable pour la future dégustation de votre projet avec vous-même, vos collègues ou vos clients : génération de template d'issues (car en cuisine on ne réussit pas tout du premier coup), création et gestion de board gitlab/github et de wiki, création de rapports quotidiens ou hebdomadaires des issues, des milestones, des commits. {lozen} propose ainsi un framework complet de gestion de projet et s'inscrit dans la lignée des autres packages de développement de ThinkR pour favoriser une démarche robuste et reproductible (même si en vrai il ne fait pas la cuisine).",Workflow,Présentation longue,"Package, Gestion de projet, Github, Gitlab",rr2023
https://rr2021.sciencesconf.org/363820.html,Practical AI & Data Science Ethics,Stephanie Locke,English,"The ethical implications of our work can be staggering but how do we balance commercial needs, ethical requirements, and productivity? Taking a pragmatic approach through starting with simple checklists evolving to the use of automation and structured processes, I look at how we can make our work more robust from an ethical",Keynote,Oral presentation,Ethics,rr2021
https://rr2021.sciencesconf.org/356187.html,Scaler une application shiny,Cervan Girard,French,"Ces dernières années, `{shiny}` a trouvé sa place dans le vaste monde du développement d'applications web. Cependant, là où les outils de création et d'extensions font légion, le déploiement à grande échelle reste une thématique intimiste, apparaissant parfois comme une compétence réservée à une poignée d'initié.  Pourtant, les outils existent, et n'attendent que nous pour être utilisés. C'est ce que nous verrons dans cette présentation : comment créer et déployer une application `{shiny}` à grande échelle, et ce sans l'utilisation de RStudio Connect ou de Shinyproxy. Comment ? D'abord, en pensant ""scaling"" dès le développement, notamment en permettant l'utilisation de plusieurs sessions R (et donc plusieurs personnes) sur une même instance de l'application. Pour cela, nous prendrons quelques exemples comme l'utilisation d'un base de données externe, l'intégration d'une API REST, l'intégration de `{future}` et `{promises}`, ainsi que le caching. Pourquoi ces modifications ? Pour déporter au maximum le travail de R, et donc de `{shiny}`. À termes, cette application devient un ""passe-plat"", qui a pour objectif d'interroger une API ou une base de données, laissant uniquement à R les actions pour lesquelles il est bon : graphiques, modélisations, etc. Nous verrons que ces processus doivent être eux aussi optimisés, afin de pouvoir gérer la charge de plusieurs personnes en simultanée. Ensuite, une fois que l'application est optimisée, vient le moment de la déployer à grande échelle. Nous verrons comment déployer cette application sur plusieurs serveurs différents, et comment nous pouvons dispatcher la charge en distribuant les utilisateurs sur les différentes instances de l'application. Des exemples sont disponibles sur le repos suivant : - https://github.com/Cervangirard/scalingshiny - https://github.com/Cervangirard/bddshow",DevOps,Oral presentation,"Shiny, Scalabilité, API, Base de données",rr2021
https://rr2021.sciencesconf.org/354841.html,"Esquisse, une application pour visualiser ses données","Victor Perrier, Fanny Meyer",French,Esquisse est un package R contenant une application permettant de visualiser ses données en générant des graphiques avec le package ggplot2 ainsi que le code associé.,Dataviz,Oral presentation,"Visualisation, dataviz, ggplot2, Application web, shiny, Génération de code",rr2021
